;SEX;AGE;BMI;REA;ECMO1;ECMO2;ECMO3;ECMO4;SHOCK;PERFl;PERFr;CAD2;CAD3;CLlca;CLlcx;CLrca;CLlad;TFBAN;KM;RADT;FDP;DBT;CKadm;CKmax;CKMBa;CKMBm;TROPa;TROPm;KREAa;KREAm;BNP;LDHa;LDHm;ADP;LDL;TRIGL;HBA1C;LPa;LACa;LACm;HoINT;HTN;HLP;DM;FAMH;NIC1;NIC2;LVEF_dis
1;0;57.54;24.84;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;80.0;3.55;3068.0;0.72;2201.0;13362.0;303.0;650.0;4.6;18.6;1.3;3.7;;341.0;728.0;18.0;;;;;18.0;18.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.5
2;0;52.95;27.76;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;;5.0;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;0.6
3;1;70.22;30.86;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;170.0;6.0;1727.0;0.75;1119.0;2659.0;126.0;303.0;17.4;25.0;0.8;0.8;;256.0;256.0;7.0;;;;;1.11;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.475
4;0;67.4;27.04;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;120.0;9.26;2076.0;1.83;302.0;331.0;43.0;49.0;0.657;2.52;1.6;1.9;980.0;347.0;372.0;12.0;186.0;228.0;6.4;;;;0.0;1.0;;;;;;0.5
5;0;63.86;25.31;1;1;0;0;0;1;0;1;1;0;0;0;0;1;1;250.0;19.3;4731.0;;119.0;2664.0;0.0;422.0;0.02;16.5;1.2;1.4;;222.0;764.0;34.0;96.0;334.0;6.0;35.0;3.8;11.8;1.0;;;0.0;;1.0;0.0;0.35
6;1;55.16;23.88;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;170.0;8.45;1426.0;1.65;156.0;1219.0;0.0;99.0;0.2;1.65;0.9;1.2;;418.0;418.0;5.0;87.0;116.0;6.3;40.0;2.7;2.7;0.0;1.0;;0.0;0.0;1.0;0.0;0.4
7;0;49.97;;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;120.0;10.06;1142.0;0.62;91.0;8315.0;0.0;736.0;0.098;16.6;0.9;0.9;2804.0;276.0;1800.0;11.0;92.0;101.0;6.7;12.5;3.0;3.0;0.0;;;;;;;0.6
8;0;54.85;28.23;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;100.0;3.57;1611.0;0.83;502.0;1283.0;58.0;150.0;0.657;0.657;0.8;0.9;;243.0;485.0;8.0;111.0;350.0;;20.0;4.3;4.3;0.0;0.0;;0.0;1.0;1.0;0.0;0.6
9;0;61.16;27.76;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;370.0;19.5;10940.0;0.7;;;;;;;;;;;;;;;;;;;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.6
10;1;70.84;;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;230.0;7.37;854.0;0.57;5531.0;5531.0;935.0;935.0;7.5;;1.5;1.5;;439.0;;;161.0;74.0;;;1.87;10.9;0.0;1.0;0.0;1.0;;;;
11;0;79.19;25.01;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;280.0;10.09;2696.0;2.42;142.0;3699.0;0.0;0.0;0.117;0.117;1.0;1.2;;354.0;705.0;12.0;77.0;64.0;5.6;;4.7;4.7;0.0;1.0;0.0;0.0;;0.0;0.0;0.556
12;1;54.87;36.73;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;;8.39;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;0.25
13;1;68.33;47.75;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;130.0;5.35;5152.0;1.97;95.0;6221.0;0.0;142.0;0.045;0.103;2.9;2.9;;510.0;510.0;20.0;;;;;3.8;5.8;;;;1.0;;;;0.3
14;0;62.91;25.25;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;200.0;5.13;1192.0;1.47;107.0;3581.0;0.0;307.0;0.013;3.36;0.8;0.9;;227.0;749.0;;130.0;117.0;6.1;15.0;2.3;8.4;;;;;;;;0.6
15;0;73.44;27.78;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;500.0;47.8;7688.0;2.25;142.0;1629.0;0.0;186.0;0.065;2.9;1.2;1.7;;196.0;472.0;5.0;101.0;210.0;;270.0;1.3;3.1;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.619
16;0;79.44;31.14;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;430.0;33.5;15237.0;1.68;142.0;1800.0;0.0;211.0;0.0225;25.0;1.3;5.2;;;1945.0;26.0;76.0;85.0;6.0;22.5;8.45;8.45;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.4
17;0;50.67;27.34;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;180.0;7.18;2173.0;1.12;149.0;3032.0;0.0;315.0;0.013;1.4;0.9;0.9;521.0;165.0;601.0;25.0;135.0;153.0;5.7;95.0;1.7;2.0;0.0;0.0;0.0;0.0;0.0;;;0.49
18;1;49.16;26.22;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;336.0;18.0;6334.0;0.22;138.0;155.0;0.0;0.0;0.015;0.7675;0.7;0.8;;200.0;200.0;14.0;90.0;605.0;7.4;75.0;1.86;3.51;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6
19;0;74.18;27.78;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;190.0;15.44;6294.0;0.7;2431.0;3703.0;;460.0;;2.67;1.0;1.0;3325.0;500.0;973.0;28.0;73.0;129.0;5.6;12.5;1.7;1.7;0.0;1.0;;;;;;0.4
20;0;53.26;30.68;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;220.0;10.37;4699.0;;440.0;6695.0;24.0;441.0;0.036;2.69;1.3;1.3;144.0;305.0;;22.0;225.0;173.0;6.0;98.0;2.5;2.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.4
21;0;43.76;30.03;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;120.0;5.3;1448.0;0.37;1164.0;1942.0;81.0;118.0;12.5;;1.0;1.1;;393.0;759.0;26.0;136.0;311.0;12.5;;1.8;1.8;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.6
22;0;63.42;32.91;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;200.0;26.39;6810.0;1.0;498.0;1968.0;89.0;309.0;0.451;7.66;0.7;0.8;;299.0;453.0;14.0;93.0;62.0;5.6;5.0;0.7;1.3;0.0;;;;;;;0.432
23;1;66.78;32.87;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;85.0;7.23;1380.0;0.6;2304.0;2720.0;250.0;290.0;7.22;7.88;1.0;1.0;;573.0;;11.0;75.0;172.0;6.4;7.0;3.5;2.5;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.6
24;0;50.07;31.35;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;150.0;7.21;2839.0;1.65;155.0;2354.0;20.0;114.0;0.0125;0.03;0.9;0.9;;175.0;504.0;;;;5.6;;;;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6
25;0;42.45;41.8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;180.0;8.38;5024.0;0.83;83.0;2025.0;19.0;205.0;0.013;4.42;0.9;0.9;55.6;221.0;671.0;21.0;197.0;264.0;5.9;7.0;2.7;2.9;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.5
26;0;47.23;25.06;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;260.0;21.5;3642.0;2.07;58.0;420.0;0.0;39.0;0.083;0.083;0.9;1.1;381.0;107.0;202.0;34.0;139.0;180.0;6.6;82.5;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.6
27;0;54.81;29.41;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;180.0;8.42;2733.0;1.15;60.0;86.0;14.0;25.0;0.029;0.152;0.7;0.8;;151.0;212.0;14.0;157.0;148.0;5.4;;1.8;1.8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5
28;1;77.33;27.34;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;150.0;5.17;2281.0;75.45;47.0;230.0;0.0;35.0;0.177;2.89;1.9;2.9;;;330.0;8.0;;;;;0.9;2.4;1.0;1.0;1.0;0.0;;0.0;0.0;0.5
29;0;47.25;26.3;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;280.0;12.6;3439.0;0.48;144.0;2228.0;0.0;239.0;0.046;4.61;1.4;1.4;;283.0;303.0;19.0;190.0;150.0;5.0;17.5;2.1;2.1;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.48
30;0;52.77;24.57;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;590.0;55.4;7243.0;1.2;3284.0;3514.0;387.0;387.0;1.91;5.84;1.0;1.0;1272.0;660.0;817.0;9.0;82.0;129.0;5.9;;1.7;2.9;0.0;0.0;1.0;0.0;;1.0;0.0;0.5
31;0;57.28;27.55;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;400.0;27.35;6790.0;0.97;1233.0;2191.0;99.0;192.0;2.03;4.92;0.9;0.9;;347.0;;17.0;125.0;123.0;5.4;;1.5;2.6;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6
32;0;61.04;31.02;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;270.0;23.6;3535.0;0.63;283.0;299.0;37.0;39.0;0.12;1.69;1.0;1.0;;336.0;336.0;10.0;83.0;135.0;7.0;60.0;1.8;1.8;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.45
33;0;72.14;26.12;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;180.0;6.19;2692.0;0.42;81.0;3883.0;0.0;519.0;0.038;5.39;0.9;1.0;1727.0;175.0;509.0;15.0;111.0;119.0;5.5;12.5;1.1;3.0;0.0;;;0.0;0.0;1.0;0.0;0.4
34;0;53.36;36.16;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;120.0;2.4;1289.0;0.25;157.0;157.0;21.0;21.0;0.049;0.05;4.5;5.7;;316.0;316.0;;;;;;1.1;1.3;1.0;1.0;1.0;1.0;;0.0;0.0;0.6
35;0;41.09;39.34;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;130.0;6.46;4169.0;0.5;2371.0;2884.0;99.0;233.0;1.28;;0.8;0.8;220.0;356.0;699.0;17.0;175.0;120.0;7.3;99.0;2.5;2.5;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.475
36;0;54.05;31.31;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;140.0;6.02;1784.0;0.42;4151.0;4151.0;355.0;355.0;100.0;100.0;0.9;0.9;;;;27.0;128.0;189.0;5.6;12.5;2.33;2.86;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.49
37;0;51.4;32.87;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;165.0;11.5;2506.0;0.9;769.0;1498.0;128.0;161.0;1.92;1.92;1.0;1.4;;806.0;;43.0;192.0;177.0;7.4;;4.2;4.2;;;1.0;1.0;;1.0;0.0;0.6
38;1;82.1;;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;140.0;7.9;1887.0;3.7;44.0;191.0;0.0;32.0;0.016;1.18;1.2;1.2;;241.0;241.0;13.0;;;;;1.3;1.3;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5
39;0;66.03;29.32;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;230.0;10.34;3092.0;0.47;4434.0;4434.0;359.0;350.0;0.0125;;1.1;1.1;;951.0;;;92.0;57.0;6.0;;2.07;2.72;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.52
40;0;56.14;30.42;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;200.0;7.01;2445.0;0.98;4566.0;5294.0;822.0;822.0;16.4;16.4;1.0;1.0;;1112.0;;24.0;79.0;90.0;;;3.1;3.1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6
41;1;69.45;24.54;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;600.0;48.0;9291.0;2.12;181.0;279.0;30.0;44.0;0.301;0.631;0.7;0.8;;174.0;;3.0;131.0;82.0;6.1;;0.7;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5
42;0;81.16;27.68;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;360.0;40.6;11471.0;0.53;466.0;474.0;67.0;67.0;2.09;3.49;0.9;1.3;;483.0;483.0;5.0;121.0;120.0;6.7;;1.5;1.5;0.0;1.0;;1.0;0.0;0.0;0.0;0.6
43;1;92.6;25.39;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;340.0;18.4;6260.0;0.85;263.0;718.0;55.0;118.0;1.23;4.26;0.6;0.8;;386.0;386.0;24.0;151.0;90.0;5.7;100.0;1.4;2.1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.6
44;1;80.96;23.44;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;170.0;8.6;2853.0;0.78;65.0;688.0;0.0;83.0;0.179;3.25;1.5;1.6;;300.0;300.0;37.0;43.0;155.0;6.8;37.5;2.1;2.1;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.6
45;1;83.74;25.53;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;160.0;11.19;2300.0;0.72;656.0;1105.0;124.0;182.0;0.727;2.55;0.7;1.0;;324.0;379.0;11.0;167.0;95.0;5.9;;1.2;1.8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.35
46;0;42.95;27.68;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;200.0;7.05;1934.0;1.42;244.0;244.0;0.0;0.0;;;1.1;1.1;;481.0;481.0;;;;;;21.0;23.0;;;;;;;;0.3
47;0;55.56;29.32;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;160.0;10.0;4717.0;2.35;123.0;646.0;0.0;121.0;0.022;2.93;1.0;1.0;;238.0;356.0;22.0;105.0;121.0;5.4;375.0;1.6;1.6;0.0;1.0;;0.0;0.0;1.0;0.0;0.5820000000000001
48;0;26.07;27.78;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;200.0;9.0;3814.0;0.25;303.0;851.0;57.4;80.7;0.13;0.967;0.9;0.9;;226.0;226.0;24.0;135.0;145.0;;80.0;2.2;2.4;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.45
49;0;52.19;26.3;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;240.0;12.25;4590.0;0.9;371.0;7045.0;38.0;627.0;0.192;16.0;1.3;1.3;4548.0;307.0;1981.0;12.0;148.0;190.0;5.4;;1.2;1.7;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.48
50;0;39.16;29.54;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;170.0;7.08;2426.0;0.12;399.0;1339.0;18.0;174.0;0.018;1.88;1.0;1.1;;156.0;329.0;21.0;132.0;147.0;5.2;557.5;1.6;1.6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.48
51;0;76.68;26.23;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;400.0;24.0;16944.0;0.7;427.0;580.0;69.0;71.0;4.96;8.29;1.3;1.9;;917.0;1035.0;5.0;57.0;106.0;;17.5;2.3;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
52;1;91.16;21.48;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;160.0;19.41;160.0;0.63;81.0;889.0;0.0;130.0;0.033;;1.1;1.1;;235.0;586.0;20.0;122.0;60.0;5.6;;4.6;4.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
53;1;83.13;20.81;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;330.0;18.1;4411.0;0.33;4021.0;;485.0;;7.5;;1.3;1.3;;850.0;;;;;;;2.79;11.0;;;;;;;;
54;0;73.45;27.78;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;140.0;13.0;3845.0;1.07;1209.0;2659.0;144.0;273.0;1.39;8.95;1.2;1.3;;405.0;405.0;20.0;121.0;128.0;5.7;72.5;1.1;1.1;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.44
55;0;42.75;24.49;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;120.0;3.52;815.0;0.73;302.0;5601.0;;537.0;0.324;;1.3;1.3;;355.0;762.0;29.0;165.0;196.0;5.7;;12.3;12.3;0.0;;;;;;;0.45
56;0;80.34;29.32;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;540.0;41.0;26757.0;2.62;208.0;1132.0;;217.0;0.0325;;2.2;4.2;;577.0;908.0;;;;;;11.3;19.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.25
57;1;78.38;23.88;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;305.0;46.19;17400.0;0.77;1702.0;4143.0;201.0;528.0;5.87;53.6;1.1;1.1;;748.0;1637.0;1.0;;;;;9.7;12.8;;;;;;;;0.25
58;0;50.38;;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;250.0;10.26;1953.0;1.08;1810.0;3601.0;211.0;250.0;3.14;6.34;1.2;1.2;698.0;592.0;871.0;19.0;80.0;35.0;5.4;102.5;5.5;5.5;0.0;;;;;;;0.45
59;0;45.65;31.35;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;160.0;7.08;3579.0;1.0;222.0;8237.0;48.0;584.0;0.079;2.8;1.0;1.0;840.0;236.0;1528.0;23.0;87.0;63.0;7.3;7.0;0.6;2.7;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.525
60;0;36.94;26.51;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;180.0;5.06;1182.0;6.22;59.0;1272.0;0.0;173.0;0.0775;2.975;0.6;0.6;;433.0;433.0;;120.0;346.0;;42.5;0.98;1.59;0.0;;;;1.0;0.0;1.0;0.5
61;0;52.46;27.16;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;180.0;12.26;5080.0;0.65;359.0;1176.0;41.0;121.0;0.401;1.73;1.0;1.0;356.0;175.0;;10.0;57.0;365.0;7.8;;1.5;2.8;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.5
62;0;44.21;21.13;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;170.0;11.58;1683.0;0.42;46.0;662.0;0.0;89.0;0.02;0.955;1.0;1.0;516.0;206.0;319.0;11.0;116.0;187.0;5.7;;1.4;2.1;0.0;;;;;;;0.48
63;0;77.99;24.69;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;300.0;14.5;3268.0;1.48;91.0;1400.0;0.0;189.0;0.051;7.48;3.2;3.3;43697.0;170.0;504.0;54.0;89.0;115.0;5.7;315.0;;;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.5
64;0;54.56;22.86;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;60.0;2.35;433.0;0.45;159.0;883.0;0.0;129.0;0.181;2.34;1.0;1.0;;190.0;190.0;38.0;115.0;96.0;6.1;40.0;3.1;3.1;0.0;0.0;;0.0;;1.0;0.0;0.6
65;0;39.93;28.38;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;160.0;8.38;2002.0;3.07;64.0;4434.0;0.0;354.0;0.013;6.42;0.7;0.7;;163.0;936.0;17.0;87.0;180.0;;17.5;2.9;3.1;1.0;1.0;;0.0;;1.0;0.0;0.5
66;0;56.99;;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;290.0;13.2;11418.0;0.57;922.0;1540.0;48.0;88.0;0.0125;;0.9;1.0;;299.0;445.0;;152.0;90.0;5.8;;1.2;1.2;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.6
67;1;77.76;31.11;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;180.0;15.45;3667.0;1.3;246.0;301.0;32.0;35.0;0.396;0.396;0.9;0.9;;228.0;228.0;6.0;195.0;107.0;5.1;32.5;2.1;2.1;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.502
68;0;65.28;24.69;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;200.0;10.0;3931.0;1.05;1955.0;5261.0;136.0;343.0;11.55;25.0;0.9;0.9;;424.0;1247.0;25.0;167.0;142.0;5.7;25.0;3.38;3.85;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.285
69;0;61.7;35.92;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;85.0;4.3;1820.0;0.52;199.0;404.0;0.0;58.0;0.113;0.668;1.0;1.0;;507.0;507.0;19.0;79.0;89.0;5.7;;2.8;2.8;0.0;;;;;;;
70;1;77.61;19.53;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;150.0;11.2;1654.0;0.55;442.0;457.0;58.0;60.0;3.96;5.04;1.0;1.0;;1104.0;1104.0;4.0;;;;;0.8;1.2;;1.0;;0.0;0.0;0.0;0.0;0.4
71;0;66.12;29.35;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;190.0;12.51;2403.0;0.83;140.0;1265.0;0.0;112.0;0.013;2.33;1.2;1.2;;161.0;350.0;;102.0;105.0;5.9;30.0;2.4;2.5;1.0;1.0;1.0;0.0;;1.0;0.0;0.62
72;0;51.77;24.84;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;400.0;37.24;12491.0;0.4;92.0;2075.0;0.0;242.0;0.17;3.98;1.0;1.0;960.0;141.0;620.0;26.0;118.0;135.0;5.7;55.0;1.4;1.4;0.0;1.0;;0.0;0.0;1.0;0.0;0.6
73;0;49.73;19.57;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;230.0;9.04;1713.0;0.95;152.0;2434.0;16.0;323.0;0.085;0.461;1.0;1.0;91.7;150.0;563.0;;134.0;35.0;5.7;575.0;3.2;3.2;0.0;;;;1.0;1.0;0.0;0.5
74;0;85.05;29.39;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;290.0;12.6;6424.0;0.72;156.0;1869.0;0.0;241.0;0.37;25.0;1.4;1.7;;195.0;;16.0;102.0;33.0;5.5;30.0;2.37;2.37;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.45
75;0;76.41;37.04;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;260.0;14.9;2973.0;1.3;283.0;1483.0;52.0;52.0;0.324;0.424;1.5;3.4;;534.0;534.0;15.0;73.0;153.0;5.2;;2.1;13.0;0.0;;;;;;;0.3
76;0;51.05;26.23;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;240.0;12.47;5989.0;1.98;25506.0;25506.0;819.0;1319.0;25.0;25.0;1.2;1.3;;;;10.0;46.0;160.0;5.1;12.5;1.05;2.27;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.47
77;1;67.95;18.29;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;90.0;3.51;895.0;1.02;144.0;640.0;0.0;86.0;0.4975;8.85;0.8;0.8;;184.0;;14.0;86.0;63.0;;82.5;0.9;0.9;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.6
78;0;67.69;27.76;1;1;0;0;0;1;0;1;0;1;0;1;0;0;0;300.0;18.43;5521.0;1.23;3829.0;5977.0;458.0;650.0;19.5;49.0;1.7;2.3;;721.0;1253.0;22.0;;;;;17.0;22.0;0.0;;1.0;1.0;0.0;;;0.3
79;0;61.59;48.98;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;250.0;17.0;6512.0;1.4;126.0;508.0;0.0;60.0;0.05;0.933;0.9;1.1;;162.0;379.0;31.0;45.0;161.0;5.9;21.0;3.3;2.8;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.6
80;0;62.16;30.61;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;225.0;12.7;3945.0;1.65;217.0;1736.0;;266.0;0.022;5.2;0.9;1.0;;582.0;582.0;16.0;177.0;388.0;6.0;;2.1;2.7;0.0;1.0;;0.0;1.0;;;0.7
81;0;30.87;27.78;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;330.0;12.06;2535.0;1.8;111.0;1918.0;0.0;217.0;0.13;3.62;0.8;0.9;;133.0;543.0;20.0;120.0;294.0;;30.0;1.6;1.6;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.55
82;0;49.86;27.72;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;220.0;11.56;2589.0;0.52;429.0;812.0;;121.0;;;0.8;0.8;;263.0;358.0;11.0;168.0;214.0;6.5;7.0;2.5;3.2;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.6
83;0;48.96;26.12;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;350.0;29.1;8342.0;2.37;70.0;1163.0;0.0;220.0;0.015;1.53;0.1;0.1;;318.0;;;;;;;12.6;12.6;0.0;;;;;;;0.3
84;0;80.91;33.8;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;240.0;16.24;6176.0;2.4;35.0;78.0;0.0;0.0;0.103;0.321;3.6;4.1;;175.0;206.0;23.0;;;;;1.2;1.2;1.0;;;;;;;0.6
85;0;52.73;37.04;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;180.0;16.02;7500.0;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;0.3
86;1;73.96;22.04;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;110.0;7.22;579.0;0.62;105.0;222.0;27.0;28.0;0.154;0.705;0.6;0.6;;294.0;294.0;15.0;83.0;42.0;6.5;;1.5;1.6;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5
87;1;75.91;26.72;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;150.0;12.03;1274.0;1.48;140.0;718.0;0.0;68.0;0.05;30.0;1.1;1.1;;217.0;250.0;;100.0;156.0;6.2;;2.03;1.35;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.5
88;0;68.26;22.6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;220.0;17.0;3178.0;0.48;2206.0;3446.0;227.0;339.0;8.97;28.8;1.1;1.2;;456.0;456.0;32.0;85.0;63.0;5.6;12.5;1.6;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4
89;0;41.12;26.03;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;190.0;13.5;3058.0;1.57;1776.0;1784.0;157.0;191.0;1.94;3.07;1.1;1.1;;556.0;727.0;23.0;141.0;126.0;5.8;18.0;1.3;1.3;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.52
90;1;50.65;23.53;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;100.0;3.6;423.0;0.78;129.0;247.0;0.0;36.8;0.6225;23.725;0.8;0.9;;146.0;190.0;16.0;121.0;247.0;6.4;12.5;4.1;4.1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6
91;0;57.41;26.04;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;164.0;5.8;1070.74;1.42;138.0;349.0;25.0;42.0;0.013;1.1;1.2;1.2;;291.0;291.0;9.0;185.0;163.0;5.2;59.0;2.6;2.7;0.0;;;;;;;0.6
92;1;66.6;23.44;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;70.0;1.25;963.0;;188.0;384.0;26.0;33.0;0.35;2.78;1.8;4.6;12609.0;367.0;524.0;1.0;38.0;61.0;7.2;10.0;0.9;4.1;1.0;1.0;;1.0;0.0;0.0;0.0;0.45
